dispute_id,reason_code,amount,hours_remaining_at_creation,evidence_type,extracted_order_id,extracted_customer_name,extracted_date,extracted_address,true_order_id,true_customer_name,true_date,true_address,evidence_is_valid_label,tamper_flag_label,dispute_outcome_won_label,true_win_probability_declared_synthetic_only,evidence_completeness_at_submission,evidence_validity_rate_at_submission
disp_0c703c89900348,subscription_cancelled,58824.56,66.0,access_activity_log,ORD633590,Arjun Rao,2026-08-08,"855 Main Rd, Delhi",ORD633590,Arjun Rao,2026-08-08,"855 Main Rd, Delhi",True,False,False,0.4895,0.333,1.0
disp_640bd59dd92a48,duplicate_processing,30710.39,63.0,access_activity_log,ORD928381,Karthik Gupta,2026-07-24,"957 Main Rd, Kochi",ORD928381,Karthik Gupta,2026-07-24,"957 Main Rd, Kochi",True,False,False,0.6833,0.5,1.0
disp_d63183aeee0d4a,unrecognized_transaction,52241.3,20.0,billing_proof,ORD461888,Divya Rao,2026-08-02,"467 Main Rd, Mumbai",ORD461888,Divya Rao,2026-08-02,"467 Main Rd, Mumbai",True,False,True,0.6717,1.0,0.667
disp_d63183aeee0d4a,unrecognized_transaction,52241.3,20.0,access_activity_log,ORD461888,Divya Rao,2026-08-02,"723 Cross St, Kochi",ORD461888,Divya Rao,2026-08-02,"467 Main Rd, Mumbai",False,False,True,0.6717,1.0,0.667
disp_d63183aeee0d4a,unrecognized_transaction,52241.3,20.0,customer_communication,ORD461888,Divya Rao,2026-08-02,"467 Main Rd, Mumbai",ORD461888,Divya Rao,2026-08-02,"467 Main Rd, Mumbai",True,False,True,0.6717,1.0,0.667
disp_0eecb604434546,goods_services_not_as_described,26698.22,11.0,shipping_proof,ORD718849,Divya Iyer,2026-08-01,"896 Main Rd, Kochi",ORD718849,Divya Iyer,2026-08-01,"896 Main Rd, Kochi",True,False,False,0.738,1.0,0.75
disp_0eecb604434546,goods_services_not_as_described,26698.22,11.0,refund_cancellation_policy,ORD718849,Divya Iyer,2026-08-23,"896 Main Rd, Kochi",ORD718849,Divya Iyer,2026-08-01,"896 Main Rd, Kochi",False,False,False,0.738,1.0,0.75
disp_0eecb604434546,goods_services_not_as_described,26698.22,11.0,term_and_conditions,ORD718849,Divya Iyer,2026-08-01,"896 Main Rd, Kochi",ORD718849,Divya Iyer,2026-08-01,"896 Main Rd, Kochi",True,False,False,0.738,1.0,0.75
disp_0eecb604434546,goods_services_not_as_described,26698.22,11.0,customer_communication,ORD718849,Divya Iyer,2026-08-01,"896 Main Rd, Kochi",ORD718849,Divya Iyer,2026-08-01,"896 Main Rd, Kochi",True,False,False,0.738,1.0,0.75
disp_6bd306d20ca341,credit_not_processed,14468.83,6.0,refund_confirmation,ORD565230,Meera Sharma,2026-08-07,"633 Main Rd, Chennai",ORD757246,Meera Sharma,2026-08-07,"633 Main Rd, Chennai",False,False,False,0.4804,1.0,0.0
disp_6bd306d20ca341,credit_not_processed,14468.83,6.0,refund_cancellation_policy,ORD757246,Meera Sharma,2026-08-03,"633 Main Rd, Chennai",ORD757246,Meera Sharma,2026-08-07,"633 Main Rd, Chennai",False,False,False,0.4804,1.0,0.0
disp_e6e53c47f00d47,duplicate_processing,25017.08,31.0,billing_proof,ORD493049,Karthik Nair,2026-08-06,"251 Main Rd, Hyderabad",ORD493049,Karthik Nair,2026-08-06,"251 Main Rd, Hyderabad",True,False,True,0.6113,0.5,1.0
disp_e6e53c47f00d47,duplicate_processing,25017.08,31.0,term_and_conditions,ORD493049,Karthik Nair,2026-08-06,"251 Main Rd, Hyderabad",ORD493049,Karthik Nair,2026-08-06,"251 Main Rd, Hyderabad",True,False,True,0.6113,0.5,1.0
disp_04933fa8d4e24c,goods_services_not_as_described,1059.15,14.0,refund_cancellation_policy,ORD768891,Arjun Krishnan,2026-08-03,"262 Main Rd, Pune",ORD768891,Arjun Krishnan,2026-08-03,"262 Main Rd, Pune",False,True,True,0.5998,1.0,0.25
disp_04933fa8d4e24c,goods_services_not_as_described,1059.15,14.0,term_and_conditions,ORD768891,Arjun Krishnan,2026-08-03,"707 Cross St, Mumbai",ORD768891,Arjun Krishnan,2026-08-03,"262 Main Rd, Pune",False,False,True,0.5998,1.0,0.25
disp_04933fa8d4e24c,goods_services_not_as_described,1059.15,14.0,shipping_proof,ORD768891,Arjun Krishnan,2026-08-03,"262 Main Rd, Pune",ORD768891,Arjun Krishnan,2026-08-03,"262 Main Rd, Pune",True,False,True,0.5998,1.0,0.25
disp_04933fa8d4e24c,goods_services_not_as_described,1059.15,14.0,customer_communication,ORD768891,Arjun Krishnan,2026-08-03,"874 Cross St, Delhi",ORD768891,Arjun Krishnan,2026-08-03,"262 Main Rd, Pune",False,False,True,0.5998,1.0,0.25
disp_ae93d89c806844,unrecognized_transaction,39664.67,37.0,billing_proof,ORD702733,Arjun Menon,2026-08-06,"23 Main Rd, Kochi",ORD702733,Arjun Menon,2026-08-06,"23 Main Rd, Kochi",True,False,True,0.6992,0.667,1.0
disp_ae93d89c806844,unrecognized_transaction,39664.67,37.0,customer_communication,ORD702733,Arjun Menon,2026-08-06,"23 Main Rd, Kochi",ORD702733,Arjun Menon,2026-08-06,"23 Main Rd, Kochi",True,False,True,0.6992,0.667,1.0
disp_2bf0f3cf92c54d,goods_services_not_as_described,54252.52,12.0,refund_cancellation_policy,ORD299367,Arjun Nair,2026-08-10,"644 Main Rd, Chennai",ORD299367,Arjun Nair,2026-07-28,"644 Main Rd, Chennai",False,False,False,0.0988,0.25,0.0
disp_e7f5208400384a,subscription_cancelled,52649.41,60.0,term_and_conditions,ORD284171,Sneha Nair,2026-08-04,"991 Cross St, Kochi",ORD284171,Sneha Nair,2026-08-04,"806 Main Rd, Hyderabad",False,False,True,0.2235,0.667,0.0
disp_e7f5208400384a,subscription_cancelled,52649.41,60.0,access_activity_log,ORD284171,Sneha Nair,2026-08-09,"806 Main Rd, Hyderabad",ORD284171,Sneha Nair,2026-08-04,"806 Main Rd, Hyderabad",False,False,True,0.2235,0.667,0.0
disp_0d991405554649,goods_services_not_as_described,23977.19,48.0,shipping_proof,ORD859396,Karthik Gupta,2026-07-27,"93 Main Rd, Kochi",ORD859396,Karthik Gupta,2026-07-27,"93 Main Rd, Kochi",True,False,True,0.7684,0.75,1.0
disp_0d991405554649,goods_services_not_as_described,23977.19,48.0,customer_communication,ORD859396,Karthik Gupta,2026-07-27,"93 Main Rd, Kochi",ORD859396,Karthik Gupta,2026-07-27,"93 Main Rd, Kochi",True,False,True,0.7684,0.75,1.0
disp_0d991405554649,goods_services_not_as_described,23977.19,48.0,refund_cancellation_policy,ORD859396,Karthik Gupta,2026-07-27,"93 Main Rd, Kochi",ORD859396,Karthik Gupta,2026-07-27,"93 Main Rd, Kochi",True,False,True,0.7684,0.75,1.0
disp_66cf1b255d3349,credit_not_processed,38306.53,18.0,refund_cancellation_policy,ORD749641,Divya Reddy,2026-08-17,"664 Main Rd, Chennai",ORD749641,Divya Reddy,2026-08-17,"664 Main Rd, Chennai",True,False,True,0.6145,1.0,0.5
disp_66cf1b255d3349,credit_not_processed,38306.53,18.0,refund_confirmation,ORD749641,Divya Reddy,2026-08-17,"119 Cross St, Chennai",ORD749641,Divya Reddy,2026-08-17,"664 Main Rd, Chennai",False,False,True,0.6145,1.0,0.5
disp_66cf1b255d3349,credit_not_processed,38306.53,18.0,shipping_proof,ORD749641,Divya Reddy,2026-08-17,"664 Main Rd, Chennai",ORD749641,Divya Reddy,2026-08-17,"664 Main Rd, Chennai",False,True,True,0.6145,1.0,0.5
disp_ad9a7707266145,duplicate_processing,39467.85,46.0,access_activity_log,ORD879238,Karthik Nair,2026-07-27,"974 Cross St, Bengaluru",ORD879238,Karthik Nair,2026-07-27,"907 Main Rd, Delhi",False,False,False,0.6836,1.0,0.5
disp_ad9a7707266145,duplicate_processing,39467.85,46.0,billing_proof,ORD879238,Karthik Nair,2026-07-27,"907 Main Rd, Delhi",ORD879238,Karthik Nair,2026-07-27,"907 Main Rd, Delhi",True,False,False,0.6836,1.0,0.5
disp_ad9a7707266145,duplicate_processing,39467.85,46.0,explanation_letter,ORD879238,Karthik Nair,2026-09-05,"907 Main Rd, Delhi",ORD879238,Karthik Nair,2026-07-27,"907 Main Rd, Delhi",False,False,False,0.6836,1.0,0.5
disp_9950dab23bf146,duplicate_processing,38681.42,71.0,billing_proof,ORD228093,Sneha Iyer,2026-08-11,"679 Main Rd, Bengaluru",ORD228093,Meera Iyer,2026-08-11,"679 Main Rd, Bengaluru",False,False,False,0.227,0.5,0.0
disp_e39e354e34d74c,goods_services_not_as_described,59049.67,3.0,refund_cancellation_policy,ORD911984,Amit Sharma,2026-08-17,"284 Main Rd, Kochi",ORD911984,Amit Sharma,2026-08-07,"284 Main Rd, Kochi",False,False,True,0.2919,0.5,0.5
disp_e39e354e34d74c,goods_services_not_as_described,59049.67,3.0,shipping_proof,ORD911984,Amit Sharma,2026-08-07,"284 Main Rd, Kochi",ORD911984,Amit Sharma,2026-08-07,"284 Main Rd, Kochi",True,False,True,0.2919,0.5,0.5
disp_a4af89dc4e714d,goods_services_not_received,28836.63,39.0,term_and_conditions,ORD877747,Karthik Iyer,2026-08-13,"764 Main Rd, Chennai",ORD877747,Karthik Iyer,2026-08-13,"764 Main Rd, Chennai",False,True,False,0.2419,0.667,0.0
disp_a4af89dc4e714d,goods_services_not_received,28836.63,39.0,shipping_proof,ORD877747,Karthik Iyer,2026-08-13,"764 Main Rd, Chennai",ORD877747,Karthik Iyer,2026-08-13,"764 Main Rd, Chennai",False,True,False,0.2419,0.667,0.0
disp_13d87db7796443,goods_services_not_received,29671.0,68.0,shipping_proof,ORD988456,Arjun Gupta,2026-08-02,"703 Main Rd, Chennai",ORD988456,Karthik Rao,2026-08-02,"703 Main Rd, Chennai",False,False,True,0.5266,0.667,0.5
disp_13d87db7796443,goods_services_not_received,29671.0,68.0,term_and_conditions,ORD988456,Karthik Rao,2026-08-02,"703 Main Rd, Chennai",ORD988456,Karthik Rao,2026-08-02,"703 Main Rd, Chennai",True,False,True,0.5266,0.667,0.5
disp_238a863de7a043,unrecognized_transaction,39229.54,41.0,customer_communication,ORD551096,Priya Iyer,2026-08-31,"874 Main Rd, Pune",ORD551096,Priya Iyer,2026-07-29,"874 Main Rd, Pune",False,False,True,0.7271,1.0,0.667
disp_238a863de7a043,unrecognized_transaction,39229.54,41.0,billing_proof,ORD551096,Priya Iyer,2026-07-29,"874 Main Rd, Pune",ORD551096,Priya Iyer,2026-07-29,"874 Main Rd, Pune",True,False,True,0.7271,1.0,0.667
disp_238a863de7a043,unrecognized_transaction,39229.54,41.0,access_activity_log,ORD551096,Priya Iyer,2026-07-29,"874 Main Rd, Pune",ORD551096,Priya Iyer,2026-07-29,"874 Main Rd, Pune",True,False,True,0.7271,1.0,0.667
disp_e26603dc307e4d,subscription_cancelled,49990.43,72.0,access_activity_log,ORD492483,Amit Krishnan,2026-08-09,"69 Main Rd, Chennai",ORD492483,Amit Krishnan,2026-08-09,"69 Main Rd, Chennai",True,False,True,0.5994,0.333,1.0
disp_e26603dc307e4d,subscription_cancelled,49990.43,72.0,explanation_letter,ORD492483,Amit Krishnan,2026-08-09,"69 Main Rd, Chennai",ORD492483,Amit Krishnan,2026-08-09,"69 Main Rd, Chennai",True,False,True,0.5994,0.333,1.0
disp_fd1efe1ccfa84f,subscription_cancelled,3561.04,14.0,term_and_conditions,ORD530764,Divya Rao,2026-08-14,"889 Main Rd, Pune",ORD530764,Divya Rao,2026-08-14,"889 Main Rd, Pune",True,False,True,0.5279,0.667,0.5
disp_fd1efe1ccfa84f,subscription_cancelled,3561.04,14.0,access_activity_log,ORD530764,Divya Rao,2026-08-14,"230 Cross St, Kochi",ORD530764,Divya Rao,2026-08-14,"889 Main Rd, Pune",False,False,True,0.5279,0.667,0.5
disp_3aa567a239f147,goods_services_not_received,58485.52,68.0,term_and_conditions,ORD392099,Sneha Rao,2026-07-24,"866 Main Rd, Hyderabad",ORD392099,Sneha Rao,2026-07-24,"866 Main Rd, Hyderabad",True,False,True,0.5855,1.0,0.333
disp_3aa567a239f147,goods_services_not_received,58485.52,68.0,shipping_proof,ORD392099,Sneha Rao,2026-08-24,"866 Main Rd, Hyderabad",ORD392099,Sneha Rao,2026-07-24,"866 Main Rd, Hyderabad",False,False,True,0.5855,1.0,0.333
disp_3aa567a239f147,goods_services_not_received,58485.52,68.0,customer_communication,ORD392099,Karthik Iyer,2026-07-24,"866 Main Rd, Hyderabad",ORD392099,Sneha Rao,2026-07-24,"866 Main Rd, Hyderabad",False,False,True,0.5855,1.0,0.333
disp_3aa567a239f147,goods_services_not_received,58485.52,68.0,proof_of_service,ORD196214,Sneha Rao,2026-07-24,"866 Main Rd, Hyderabad",ORD392099,Sneha Rao,2026-07-24,"866 Main Rd, Hyderabad",False,False,True,0.5855,1.0,0.333
disp_ed30f08d569a40,credit_not_processed,19800.78,55.0,refund_confirmation,ORD385320,Amit Gupta,2026-08-03,"320 Main Rd, Pune",ORD457455,Amit Gupta,2026-08-03,"320 Main Rd, Pune",False,False,True,0.296,0.5,0.0
disp_ed30f08d569a40,credit_not_processed,19800.78,55.0,term_and_conditions,ORD457455,Amit Gupta,2026-08-03,"320 Main Rd, Pune",ORD457455,Amit Gupta,2026-08-03,"320 Main Rd, Pune",True,False,True,0.296,0.5,0.0
disp_e73d46eb437046,credit_not_processed,17353.16,18.0,refund_cancellation_policy,ORD326040,Priya Gupta,2026-08-09,"441 Main Rd, Chennai",ORD326040,Priya Gupta,2026-08-09,"441 Main Rd, Chennai",True,False,False,0.7015,1.0,0.5
disp_e73d46eb437046,credit_not_processed,17353.16,18.0,refund_confirmation,ORD326040,Arjun Reddy,2026-08-09,"441 Main Rd, Chennai",ORD326040,Priya Gupta,2026-08-09,"441 Main Rd, Chennai",False,False,False,0.7015,1.0,0.5
disp_4fad3bee6ba640,duplicate_processing,23122.34,10.0,access_activity_log,ORD108105,Meera Rao,2026-08-14,"180 Main Rd, Bengaluru",ORD108105,Meera Rao,2026-08-14,"180 Main Rd, Bengaluru",True,False,True,0.6494,0.5,1.0
disp_4fad3bee6ba640,duplicate_processing,23122.34,10.0,shipping_proof,ORD108105,Meera Rao,2026-08-14,"180 Main Rd, Bengaluru",ORD108105,Meera Rao,2026-08-14,"180 Main Rd, Bengaluru",True,False,True,0.6494,0.5,1.0
disp_cf05f45d2a9744,unrecognized_transaction,1740.97,56.0,billing_proof,ORD843963,Karthik Menon,2026-08-05,"118 Main Rd, Delhi",ORD843963,Karthik Menon,2026-08-05,"118 Main Rd, Delhi",True,False,True,0.5586,0.667,0.5
disp_cf05f45d2a9744,unrecognized_transaction,1740.97,56.0,access_activity_log,ORD355135,Karthik Menon,2026-08-05,"118 Main Rd, Delhi",ORD843963,Karthik Menon,2026-08-05,"118 Main Rd, Delhi",False,False,True,0.5586,0.667,0.5
disp_66b267b65df341,unrecognized_transaction,46857.51,25.0,customer_communication,ORD514991,Arjun Gupta,2026-08-15,"227 Main Rd, Mumbai",ORD514991,Arjun Gupta,2026-08-15,"227 Main Rd, Mumbai",True,False,True,0.4331,0.333,1.0
disp_ac453816f74242,subscription_cancelled,15730.11,58.0,term_and_conditions,ORD954628,Amit Reddy,2026-07-28,"476 Cross St, Kochi",ORD954628,Amit Reddy,2026-07-28,"106 Main Rd, Bengaluru",False,False,False,0.1915,0.333,0.0
disp_ac453816f74242,subscription_cancelled,15730.11,58.0,billing_proof,ORD954628,Amit Reddy,2026-07-28,"106 Main Rd, Bengaluru",ORD954628,Amit Reddy,2026-07-28,"106 Main Rd, Bengaluru",True,False,False,0.1915,0.333,0.0
disp_451653d1e67145,subscription_cancelled,38067.41,12.0,term_and_conditions,ORD258290,Meera Iyer,2026-08-07,"463 Cross St, Chennai",ORD258290,Meera Iyer,2026-08-07,"481 Main Rd, Delhi",False,False,False,0.1942,0.667,0.0
disp_451653d1e67145,subscription_cancelled,38067.41,12.0,cancellation_proof,ORD258290,Meera Iyer,2026-08-06,"481 Main Rd, Delhi",ORD258290,Meera Iyer,2026-08-07,"481 Main Rd, Delhi",False,False,False,0.1942,0.667,0.0
disp_54ad0b206b7140,credit_not_processed,34513.57,8.0,refund_cancellation_policy,ORD708519,Rahul Krishnan,2026-08-03,"931 Main Rd, Kochi",ORD708519,Rahul Krishnan,2026-08-03,"931 Main Rd, Kochi",True,False,True,0.5653,0.5,1.0
disp_d7f66ca33d854b,duplicate_processing,26546.62,7.0,billing_proof,ORD188425,Amit Sharma,2026-07-26,"794 Cross St, Mumbai",ORD188425,Amit Sharma,2026-07-26,"254 Main Rd, Pune",False,False,False,0.5991,1.0,0.5
disp_d7f66ca33d854b,duplicate_processing,26546.62,7.0,access_activity_log,ORD188425,Amit Sharma,2026-07-26,"254 Main Rd, Pune",ORD188425,Amit Sharma,2026-07-26,"254 Main Rd, Pune",True,False,False,0.5991,1.0,0.5
disp_a1bd6d1f564648,duplicate_processing,51168.19,11.0,access_activity_log,ORD685066,Karthik Menon,2026-08-14,"259 Main Rd, Pune",ORD685066,Karthik Menon,2026-08-14,"259 Main Rd, Pune",True,False,True,0.5803,0.5,1.0
disp_a1bd6d1f564648,duplicate_processing,51168.19,11.0,cancellation_proof,ORD685066,Karthik Menon,2026-08-14,"133 Cross St, Hyderabad",ORD685066,Karthik Menon,2026-08-14,"259 Main Rd, Pune",False,False,True,0.5803,0.5,1.0
disp_932b3a3923334a,subscription_cancelled,25692.68,18.0,cancellation_proof,ORD444432,Amit Iyer,2026-07-23,"662 Main Rd, Pune",ORD444432,Amit Iyer,2026-07-23,"662 Main Rd, Pune",True,False,False,0.4479,0.667,0.5
disp_932b3a3923334a,subscription_cancelled,25692.68,18.0,access_activity_log,ORD444432,Amit Iyer,2026-07-23,"197 Cross St, Bengaluru",ORD444432,Amit Iyer,2026-07-23,"662 Main Rd, Pune",False,False,False,0.4479,0.667,0.5
disp_f1e53b46f4e040,duplicate_processing,37272.87,31.0,billing_proof,ORD206053,Rahul Gupta,2026-07-23,"898 Main Rd, Kochi",ORD206053,Rahul Gupta,2026-07-23,"898 Main Rd, Kochi",True,False,False,0.6371,1.0,0.5
disp_f1e53b46f4e040,duplicate_processing,37272.87,31.0,access_activity_log,ORD206053,Rahul Gupta,2026-07-23,"45 Cross St, Delhi",ORD206053,Rahul Gupta,2026-07-23,"898 Main Rd, Kochi",False,False,False,0.6371,1.0,0.5
disp_f1e53b46f4e040,duplicate_processing,37272.87,31.0,term_and_conditions,ORD206053,Rahul Gupta,2026-07-23,"898 Main Rd, Kochi",ORD206053,Rahul Gupta,2026-07-23,"898 Main Rd, Kochi",True,False,False,0.6371,1.0,0.5
disp_55651842e1604c,subscription_cancelled,47170.03,57.0,access_activity_log,ORD570735,Sneha Reddy,2026-07-23,"317 Main Rd, Kochi",ORD570735,Sneha Reddy,2026-07-23,"317 Main Rd, Kochi",True,False,False,0.5472,0.333,1.0
disp_5f28b1c5fa8040,credit_not_processed,48174.92,14.0,refund_cancellation_policy,ORD653081,Karthik Nair,2026-08-01,"837 Main Rd, Bengaluru",ORD653081,Karthik Nair,2026-08-01,"837 Main Rd, Bengaluru",True,False,False,0.4885,0.5,1.0
disp_5f28b1c5fa8040,credit_not_processed,48174.92,14.0,access_activity_log,ORD653081,Karthik Nair,2026-08-01,"837 Main Rd, Bengaluru",ORD653081,Karthik Nair,2026-08-01,"837 Main Rd, Bengaluru",True,False,False,0.4885,0.5,1.0
disp_364571aaa3ef44,duplicate_processing,9267.25,54.0,billing_proof,ORD900185,Amit Menon,2026-08-15,"461 Main Rd, Hyderabad",ORD900185,Amit Menon,2026-08-15,"461 Main Rd, Hyderabad",True,False,True,0.8517,1.0,1.0
disp_364571aaa3ef44,duplicate_processing,9267.25,54.0,access_activity_log,ORD900185,Amit Menon,2026-08-15,"461 Main Rd, Hyderabad",ORD900185,Amit Menon,2026-08-15,"461 Main Rd, Hyderabad",True,False,True,0.8517,1.0,1.0
disp_9a1dfe76d0f34a,unrecognized_transaction,2177.16,18.0,customer_communication,ORD347231,Karthik Iyer,2026-08-06,"384 Main Rd, Bengaluru",ORD347231,Karthik Iyer,2026-08-06,"384 Main Rd, Bengaluru",True,False,False,0.5951,0.333,1.0
disp_6318e65b03604d,credit_not_processed,812.45,71.0,refund_confirmation,ORD971482,Amit Krishnan,2026-07-26,"460 Main Rd, Hyderabad",ORD971482,Amit Krishnan,2026-07-26,"460 Main Rd, Hyderabad",True,False,True,0.7368,0.5,1.0
disp_6c97a057910a45,credit_not_processed,3341.09,19.0,refund_cancellation_policy,ORD913875,Arjun Reddy,2026-08-14,"309 Main Rd, Chennai",ORD913875,Arjun Reddy,2026-08-14,"309 Main Rd, Chennai",True,False,True,0.738,1.0,0.5
disp_6c97a057910a45,credit_not_processed,3341.09,19.0,refund_confirmation,ORD913875,Arjun Reddy,2026-08-14,"309 Main Rd, Chennai",ORD913875,Arjun Reddy,2026-08-14,"309 Main Rd, Chennai",False,True,True,0.738,1.0,0.5
disp_6c97a057910a45,credit_not_processed,3341.09,19.0,access_activity_log,ORD913875,Arjun Reddy,2026-08-14,"309 Main Rd, Chennai",ORD913875,Arjun Reddy,2026-08-14,"309 Main Rd, Chennai",True,False,True,0.738,1.0,0.5
disp_110d551988874e,goods_services_not_received,40258.79,33.0,customer_communication,ORD469954,Sneha Rao,2026-07-29,"192 Main Rd, Pune",ORD469954,Sneha Rao,2026-07-29,"192 Main Rd, Pune",True,False,False,0.8278,1.0,1.0
disp_110d551988874e,goods_services_not_received,40258.79,33.0,shipping_proof,ORD469954,Sneha Rao,2026-07-29,"192 Main Rd, Pune",ORD469954,Sneha Rao,2026-07-29,"192 Main Rd, Pune",True,False,False,0.8278,1.0,1.0
disp_110d551988874e,goods_services_not_received,40258.79,33.0,term_and_conditions,ORD469954,Sneha Rao,2026-07-29,"192 Main Rd, Pune",ORD469954,Sneha Rao,2026-07-29,"192 Main Rd, Pune",True,False,False,0.8278,1.0,1.0
disp_d350b29d8d0f4f,goods_services_not_received,21461.79,62.0,term_and_conditions,ORD352838,Priya Gupta,2026-08-06,"137 Main Rd, Chennai",ORD352838,Priya Gupta,2026-08-06,"137 Main Rd, Chennai",True,False,False,0.7602,0.667,1.0
disp_d350b29d8d0f4f,goods_services_not_received,21461.79,62.0,shipping_proof,ORD352838,Priya Gupta,2026-08-06,"137 Main Rd, Chennai",ORD352838,Priya Gupta,2026-08-06,"137 Main Rd, Chennai",True,False,False,0.7602,0.667,1.0
disp_16211024e80f43,goods_services_not_received,3106.47,61.0,shipping_proof,ORD913894,Meera Sharma,2026-07-26,"835 Cross St, Hyderabad",ORD913894,Meera Sharma,2026-07-26,"301 Main Rd, Bengaluru",False,False,True,0.2132,0.333,0.0
disp_d28df113ad134f,subscription_cancelled,20249.52,57.0,access_activity_log,ORD400009,Divya Sharma,2026-08-11,"887 Main Rd, Pune",ORD400009,Divya Sharma,2026-08-11,"887 Main Rd, Pune",True,False,False,0.6047,0.333,1.0
disp_4cd77eb6a08c46,goods_services_not_as_described,31396.91,24.0,term_and_conditions,ORD825686,Meera Gupta,2026-08-02,"947 Main Rd, Kochi",ORD825686,Meera Gupta,2026-08-02,"947 Main Rd, Kochi",True,False,True,0.4793,0.25,1.0
disp_412e6509f2ed48,duplicate_processing,36355.99,36.0,billing_proof,ORD183958,Divya Menon,2026-09-10,"314 Main Rd, Delhi",ORD183958,Divya Menon,2026-08-14,"314 Main Rd, Delhi",False,False,True,0.6357,1.0,0.5
disp_412e6509f2ed48,duplicate_processing,36355.99,36.0,access_activity_log,ORD183958,Divya Menon,2026-08-14,"314 Main Rd, Delhi",ORD183958,Divya Menon,2026-08-14,"314 Main Rd, Delhi",True,False,True,0.6357,1.0,0.5
disp_7a3dd427bfd54a,subscription_cancelled,8995.38,20.0,term_and_conditions,ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",True,False,True,0.8848,1.0,1.0
disp_7a3dd427bfd54a,subscription_cancelled,8995.38,20.0,access_activity_log,ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",True,False,True,0.8848,1.0,1.0
disp_7a3dd427bfd54a,subscription_cancelled,8995.38,20.0,cancellation_proof,ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",True,False,True,0.8848,1.0,1.0
disp_7a3dd427bfd54a,subscription_cancelled,8995.38,20.0,customer_communication,ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",ORD525942,Divya Nair,2026-07-28,"976 Main Rd, Chennai",True,False,True,0.8848,1.0,1.0
